Date,Close
2010-10-21,25.42
2010-10-22,25.3775
2010-10-25,25.19
2010-10-26,25.9
2010-10-27,26.05
2010-10-28,26.28
2010-10-29,26.665
2010-11-01,26.95
2010-11-02,27.39
2010-11-03,27.03
2010-11-04,27.14
2010-11-05,26.85
2010-11-08,26.81
2010-11-09,26.95
2010-11-10,26.94
2010-11-11,26.68
2010-11-12,26.27
2010-11-15,26.2
2010-11-16,25.81
2010-11-17,25.57
2010-11-18,25.8375
2010-11-19,25.69
2010-11-22,25.73
2010-11-23,25.12
2010-11-24,25.37
2010-11-26,25.25
2010-11-29,25.31
2010-11-30,25.2575
2010-12-01,26.04
2010-12-02,26.89
2010-12-03,27.02
2010-12-06,26.84
2010-12-07,26.87
2010-12-08,27.23
2010-12-09,27.08
2010-12-10,27.34
2010-12-13,27.245
2010-12-14,27.62
2010-12-15,27.85
2010-12-16,27.9875
2010-12-17,27.9025
2010-12-20,27.81
2010-12-21,28.07
2010-12-22,28.1875
2010-12-23,28.3
2010-12-27,28.07
2010-12-28,28.01
2010-12-29,27.97
2010-12-30,27.85
2010-12-31,27.91
2011-01-03,27.98
2011-01-04,28.0875
2011-01-05,28.0
2011-01-06,28.82
2011-01-07,28.6
2011-01-10,28.22
2011-01-11,28.11
2011-01-12,28.55
2011-01-13,28.19
2011-01-14,28.3
2011-01-18,28.66
2011-01-19,28.47
2011-01-20,28.3525
2011-01-21,28.02
2011-01-24,28.38
2011-01-25,28.45
2011-01-26,28.78
2011-01-27,28.87
2011-01-28,27.751
2011-01-31,27.725
2011-02-01,27.9925
2011-02-02,27.94
2011-02-03,27.65
2011-02-04,27.77
2011-02-07,28.1975
2011-02-08,28.2825
2011-02-09,27.97
2011-02-10,27.5
2011-02-11,27.25
2011-02-14,27.23
2011-02-15,26.96
2011-02-16,27.02
2011-02-17,27.21
2011-02-18,27.06
2011-02-22,26.59
2011-02-23,26.59
2011-02-24,26.77
2011-02-25,26.55
2011-02-28,26.58
2011-03-01,26.16
2011-03-02,26.0775
2011-03-03,26.2
2011-03-04,25.9525
2011-03-07,25.72
2011-03-08,25.91
2011-03-09,25.89
2011-03-10,25.41
2011-03-11,25.68
2011-03-14,25.69
2011-03-15,25.39
2011-03-16,24.79
2011-03-17,24.78
2011-03-18,24.8
2011-03-21,25.33
2011-03-22,25.295
2011-03-23,25.54
2011-03-24,25.81
2011-03-25,25.62
2011-03-28,25.41
2011-03-29,25.49
2011-03-30,25.61
2011-03-31,25.39
2011-04-01,25.48
2011-04-04,25.55
2011-04-05,25.78
2011-04-06,26.15
2011-04-07,26.2
2011-04-08,26.07
2011-04-11,25.98
2011-04-12,25.64
2011-04-13,25.63
2011-04-14,25.42
2011-04-15,25.37
2011-04-18,25.08
2011-04-19,25.15
2011-04-20,25.76
2011-04-21,25.52
2011-04-25,25.61
2011-04-26,26.19
2011-04-27,26.38
2011-04-28,26.71
2011-04-29,25.92
2011-05-02,25.66
2011-05-03,25.81
2011-05-04,26.06
2011-05-05,25.79
2011-05-06,25.87
2011-05-09,25.83
2011-05-10,25.67
2011-05-11,25.36
2011-05-12,25.32
2011-05-13,25.03
2011-05-16,24.57
2011-05-17,24.52
2011-05-18,24.69
2011-05-19,24.715
2011-05-20,24.49
2011-05-23,24.17
2011-05-24,24.15
2011-05-25,24.19
2011-05-26,24.67
2011-05-27,24.76
2011-05-31,25.01
2011-06-01,24.43
2011-06-02,24.22
2011-06-03,23.905
2011-06-06,24.01
2011-06-07,24.06
2011-06-08,23.94
2011-06-09,23.96
2011-06-10,23.705
2011-06-13,24.04
2011-06-14,24.22
2011-06-15,23.74
2011-06-16,23.995
2011-06-17,24.26
2011-06-20,24.47
2011-06-21,24.76
2011-06-22,24.65
2011-06-23,24.63
2011-06-24,24.3
2011-06-27,25.2
2011-06-28,25.8
2011-06-29,25.62
2011-06-30,26.0
2011-07-01,26.02
2011-07-05,26.03
2011-07-06,26.33
2011-07-07,26.77
2011-07-08,26.92
2011-07-11,26.63
2011-07-12,26.54
2011-07-13,26.63
2011-07-14,26.47
2011-07-15,26.78
2011-07-18,26.59
2011-07-19,27.54
2011-07-20,27.06
2011-07-21,27.095
2011-07-22,27.53
2011-07-25,27.91
2011-07-26,28.08
2011-07-27,27.33
2011-07-28,27.72
2011-07-29,27.4
2011-08-01,27.27
2011-08-02,26.8
2011-08-03,26.92
2011-08-04,25.94
2011-08-05,25.68
2011-08-08,24.48
2011-08-09,25.58
2011-08-10,24.2
2011-08-11,25.19
2011-08-12,25.1
2011-08-15,25.51
2011-08-16,25.35
2011-08-17,25.245
2011-08-18,24.67
2011-08-19,24.05
2011-08-22,23.98
2011-08-23,24.72
2011-08-24,24.9
2011-08-25,24.57
2011-08-26,25.25
2011-08-29,25.84
2011-08-30,26.23
2011-08-31,26.6
2011-09-01,26.21
2011-09-02,25.8
2011-09-06,25.51
2011-09-07,26.0
2011-09-08,26.22
2011-09-09,25.74
2011-09-12,25.89
2011-09-13,26.04
2011-09-14,26.5
2011-09-15,26.99
2011-09-16,27.12
2011-09-19,27.21
2011-09-20,26.98
2011-09-21,25.99
2011-09-22,25.06
2011-09-23,25.06
2011-09-26,25.44
2011-09-27,25.67
2011-09-28,25.575
2011-09-29,25.45
2011-09-30,24.89
2011-10-03,24.53
2011-10-04,25.34
2011-10-05,25.89
2011-10-06,26.34
2011-10-07,26.25
2011-10-10,26.94
2011-10-11,27.0
2011-10-12,26.96
2011-10-13,27.18
2011-10-14,27.27
2011-10-17,26.98
2011-10-18,27.31
2011-10-19,27.13
2011-10-20,27.04
2011-10-21,27.16
2011-10-24,27.19
2011-10-25,26.81
2011-10-26,26.59
2011-10-27,27.25
2011-10-28,26.98
2011-10-31,26.63
2011-11-01,25.99
2011-11-02,26.01
2011-11-03,26.53
2011-11-04,26.25
2011-11-07,26.8
2011-11-08,27.16
2011-11-09,26.2
2011-11-10,26.28
2011-11-11,26.91
2011-11-14,26.76
2011-11-15,26.74
2011-11-16,26.07
2011-11-17,25.54
2011-11-18,25.3
2011-11-21,25.0
2011-11-22,24.79
2011-11-23,24.47
2011-11-25,24.3
2011-11-28,24.87
2011-11-29,24.84
2011-11-30,25.58
2011-12-01,25.28
2011-12-02,25.22
2011-12-05,25.7
2011-12-06,25.66
2011-12-07,25.6
2011-12-08,25.4
2011-12-09,25.7
2011-12-12,25.51
2011-12-13,25.76
2011-12-14,25.59
2011-12-15,25.56
2011-12-16,26.0
2011-12-19,25.53
2011-12-20,26.025
2011-12-21,25.76
2011-12-22,25.81
2011-12-23,26.03
2011-12-27,26.04
2011-12-28,25.82
2011-12-29,26.02
2011-12-30,25.96
2012-01-03,26.765
2012-01-04,27.4
2012-01-05,27.68
2012-01-06,28.105
2012-01-09,27.74
2012-01-10,27.84
2012-01-11,27.72
2012-01-12,28.0
2012-01-13,28.25
2012-01-17,28.255
2012-01-18,28.23
2012-01-19,28.12
2012-01-20,29.71
2012-01-23,29.73
2012-01-24,29.34
2012-01-25,29.56
2012-01-26,29.5
2012-01-27,29.23
2012-01-30,29.61
2012-01-31,29.53
2012-02-01,29.89
2012-02-02,29.95
2012-02-03,30.24
2012-02-06,30.2
2012-02-07,30.35
2012-02-08,30.66
2012-02-09,30.77
2012-02-10,30.495
2012-02-13,30.58
2012-02-14,30.25
2012-02-15,30.05
2012-02-16,31.285
2012-02-17,31.25
2012-02-21,31.44
2012-02-22,31.27
2012-02-23,31.37
2012-02-24,31.48
2012-02-27,31.35
2012-02-28,31.87
2012-02-29,31.74
2012-03-01,32.29
2012-03-02,32.075
2012-03-05,31.8
2012-03-06,31.555
2012-03-07,31.84
2012-03-08,32.01
2012-03-09,31.99
2012-03-12,32.04
2012-03-13,32.67
2012-03-14,32.77
2012-03-15,32.85
2012-03-16,32.6
2012-03-19,32.2
2012-03-20,31.99
2012-03-21,31.91
2012-03-22,31.995
2012-03-23,32.01
2012-03-26,32.59
2012-03-27,32.52
2012-03-28,32.19
2012-03-29,32.12
2012-03-30,32.255
2012-04-02,32.29
2012-04-03,31.94
2012-04-04,31.21
2012-04-05,31.52
2012-04-09,31.1
2012-04-10,30.47
2012-04-11,30.345
2012-04-12,30.975
2012-04-13,30.81
2012-04-16,31.075
2012-04-17,31.44
2012-04-18,31.14
2012-04-19,31.01
2012-04-20,32.42
2012-04-23,32.12
2012-04-24,31.92
2012-04-25,32.2
2012-04-26,32.11
2012-04-27,31.98
2012-04-30,32.015
2012-05-01,32.01
2012-05-02,31.8
2012-05-03,31.76
2012-05-04,30.98
2012-05-07,30.65
2012-05-08,30.5
2012-05-09,30.76
2012-05-10,30.74
2012-05-11,31.16
2012-05-14,30.68
2012-05-15,30.21
2012-05-16,29.9
2012-05-17,29.72
2012-05-18,29.27
2012-05-21,29.75
2012-05-22,29.76
2012-05-23,29.11
2012-05-24,29.07
2012-05-25,29.06
2012-05-29,29.56
2012-05-30,29.34
2012-05-31,29.19
2012-06-01,28.45
2012-06-04,28.55
2012-06-05,28.505
2012-06-06,29.35
2012-06-07,29.23
2012-06-08,29.65
2012-06-11,28.895
