date,close
2018-08-24,47.361938
2018-08-27,48.047623
2018-08-28,48.266247
2018-08-29,48.445122
2018-08-30,47.938313
2018-08-31,48.127125
2018-09-04,47.660061
2018-09-05,47.421566
2018-09-06,46.964439
2018-09-07,46.159508
2018-09-10,46.010445
2018-09-11,44.649014
2018-09-12,44.649014
2018-09-13,45.285011
2018-09-14,45.255199
2018-09-17,45.135944
2018-09-18,45.811695
2018-09-19,45.861385
2018-09-20,46.904816
2018-09-21,46.368195
2018-09-24,46.616631
2018-09-25,45.622883
2018-09-26,45.414196
2018-09-27,45.593071
2018-09-28,46.994255
2018-10-01,46.159508
2018-10-02,47.799187
2018-10-03,48.455059
2018-10-04,47.829002
2018-10-05,46.735878
2018-10-08,46.735878
2018-10-09,46.258881
2018-10-10,44.519825
2018-10-11,43.953388
2018-10-12,44.599327
2018-10-15,44.251514
2018-10-16,45.652695
2018-10-17,45.603008
2018-10-18,44.688763
2018-10-19,43.724827
2018-10-22,44.728512
2018-10-23,44.221703
2018-10-24,42.154709
2018-10-25,44.03289
2018-10-26,45.404259
2018-10-29,45.116074
2018-10-30,47.461311
2018-10-31,46.586819
2018-11-01,47.918438
2018-11-02,46.81538
2018-11-05,47.670002
2018-11-06,47.25
2018-11-07,48.720001
2018-11-08,48.990002
2018-11-09,48.110001
2018-11-12,46.650002
2018-11-13,47.389999
2018-11-14,47.09
2018-11-15,48.110001
2018-11-16,48.830002
2018-11-19,48
2018-11-20,47.389999
2018-11-21,47.029999
2018-11-23,46.540001
2018-11-26,47.450001
2018-11-27,48.07
2018-11-28,48.860001
2018-11-29,47.700001
2018-11-30,49.310001
2018-12-03,50.130001
2018-12-04,47.75
2018-12-06,48.369999
2018-12-07,46.240002
2018-12-10,47.209999
2018-12-11,47.380001
2018-12-12,47.830002
2018-12-13,48.290001
2018-12-14,47.860001
2018-12-17,47.080002
2018-12-18,47.740002
2018-12-19,45.57
2018-12-20,45.540001
2018-12-21,44.84
2018-12-24,43.59
2018-12-26,46.189999
2018-12-27,46.360001
2018-12-28,46.75
2018-12-31,46.93
