date,close
1993-01-29,26.954851
1993-02-01,27.146563
1993-02-02,27.204052
1993-02-03,27.491642
1993-02-04,27.606684
1993-02-05,27.587467
1993-02-08,27.587467
1993-02-09,27.395754
1993-02-10,27.434109
1993-02-11,27.568338
1993-02-12,27.357416
1993-02-16,26.667248
1993-02-17,26.648104
1993-02-18,26.628904
1993-02-19,26.724798
1993-02-22,26.820633
1993-02-23,26.801489
1993-02-24,27.146563
1993-02-25,27.204052
1993-02-26,27.242388
1993-03-01,27.165707
1993-03-02,27.568338
1993-03-03,27.683357
1993-03-04,27.529985
1993-03-05,27.453302
1993-03-08,28.066788
1993-03-09,27.970888
1993-03-10,28.02844
1993-03-11,27.951756
1993-03-12,27.664164
1993-03-15,27.798382
1993-03-16,27.798382
1993-03-17,27.625809
1993-03-18,27.798382
1993-03-19,27.756279
1993-03-22,27.602194
1993-03-23,27.660004
1993-03-24,27.660004
1993-03-25,27.833338
1993-03-26,27.679239
1993-03-29,27.794813
1993-03-30,27.871864
1993-03-31,27.852634
1993-04-01,27.756279
1993-04-02,27.178442
1993-04-05,27.313293
1993-04-06,27.23625
1993-04-07,27.332529
1993-04-08,27.294008
1993-04-12,27.679239
1993-04-13,27.737057
1993-04-14,27.698534
1993-04-15,27.698534
1993-04-16,27.698534
1993-04-19,27.58296
1993-04-20,27.448111
1993-04-21,27.428869
1993-04-22,27.08215
1993-04-23,26.966587
1993-04-26,26.754671
1993-04-27,27.043629
1993-04-28,26.985807
1993-04-29,27.101385
1993-04-30,27.139902
1993-05-03,27.313293
1993-05-04,27.409594
1993-05-05,27.486616
1993-05-06,27.390337
1993-05-07,27.332529
1993-05-10,27.390337
1993-05-11,27.50589
1993-05-12,27.467386
1993-05-13,27.139902
1993-05-14,27.12068
1993-05-17,27.216959
1993-05-18,27.19772
1993-05-19,27.756279
1993-05-20,27.833338
1993-05-21,27.58296
1993-05-24,27.698534
1993-05-25,27.756279
1993-05-26,28.103003
1993-05-27,28.00672
1993-05-28,27.871864
