tick,return,percentile
FBM,0.11029411764705888,0.9467213114754098
FLY,0.10909090909090913,0.946480231436837
FNV,0.10891558015463176,0.9462391513982642
CMCT,0.10880000000000001,0.9459980713596914
ASND,0.10785876037909925,0.9457569913211186
EE,0.10779547359597652,0.9455159112825458
PTN,0.1074380165289257,0.945274831243973
CATS,0.10688989053444953,0.9450337512054002
RETA,0.10653008962868138,0.9447926711668274
UFCS,0.10636559372057697,0.9445515911282546
WMS,0.1060558227636541,0.9443105110896818
TIPT,0.10457088874355058,0.944069431051109
CAE,0.10443307757885756,0.9438283510125361
SAFE,0.10441767068273089,0.9435872709739633
UVV,0.10385925085130543,0.9433461909353905
GNE,0.10312532761773863,0.9431051108968177
RGLD,0.10294117647058831,0.9428640308582449
SATS,0.10290371879775861,0.9426229508196722
BLD,0.10254996554100626,0.9423818707810994
RTTR,0.10217948717948722,0.9421407907425265
STRA,0.10140097512806268,0.9418997107039537
WELL,0.10073888154406796,0.9416586306653809
MTSI,0.10014619883040954,0.9414175506268081
FPAY,0.09965675057208223,0.9411764705882353
YPF,0.09911894273127775,0.9409353905496625
CSBR,0.09865470852017943,0.9406943105110896
PETQ,0.09859154929577452,0.9404532304725168
WPM,0.09831924608957543,0.940212150433944
VTVT,0.09740259740259738,0.9399710703953713
BDR,0.0973641742872513,0.9397299903567985
PEN,0.09690658964809606,0.9394889103182257
TAT,0.09676542538733357,0.9392478302796529
PRO,0.09656398104265396,0.93900675024108
SACH,0.0964125560538116,0.9387656702025072
FRGI,0.09622786759045421,0.9385245901639344
CBOE,0.09565882585610264,0.9382835101253616
TGT,0.09522878992732808,0.9380424300867888
DOX,0.09494248676282635,0.937801350048216
CSPI,0.09453354240735279,0.9375602700096431
CCO,0.09438202247191008,0.9373191899710704
PEI,0.09405088529506989,0.9370781099324976
VIV,0.0938314509122502,0.9368370298939248
EBR,0.09256561566381083,0.936595949855352
SITE,0.09252430439155224,0.9363548698167792
HRTG,0.0923076923076922,0.9361137897782064
TNDM,0.09193753983428943,0.9358727097396335
SAND,0.09143968871595343,0.9356316297010607
LPLA,0.08994961132215473,0.9353905496624879
MTCH,0.08955470948518451,0.9351494696239151
JKS,0.08909370199692779,0.9349083895853423
SA,0.08807829181494653,0.9346673095467696
PCTI,0.08760683760683774,0.9344262295081968
APLS,0.08737346830047943,0.9341851494696239
BTG,0.08712121212121215,0.9339440694310511
VALU,0.08711433756805809,0.9337029893924783
EMX,0.0869565217391306,0.9334619093539055
WING,0.08674712357183623,0.9332208293153327
TMQ,0.08641975308641969,0.9329797492767599
SERV,0.08601929788544438,0.932738669238187
HSY,0.08585589207906996,0.9324975891996142
GBT,0.08580980683506678,0.9322565091610414
AMT,0.08552904564315345,0.9320154291224687
SMI,0.0841121495327104,0.9317743490838959
IFMK,0.08411214953271018,0.9315332690453231
BLBD,0.08399999999999985,0.9312921890067503
SUPV,0.08384108725774908,0.9310511089681774
SLP,0.08374384236453203,0.9308100289296046
PRQR,0.08333333333333326,0.9305689488910318
MNST,0.08311777892740135,0.930327868852459
AIZ,0.08220472709411464,0.9300867888138862
DRRX,0.08187134502923965,0.9298457087753134
NSSC,0.0811701689328388,0.9296046287367405
CHUY,0.08072407045009777,0.9293635486981678
CWCO,0.07943925233644866,0.929122468659595
BKH,0.07933490087869455,0.9288813886210222
MGNX,0.07900807381776254,0.9286403085824494
SPNS,0.07880434782608692,0.9283992285438766
STKL,0.0786516853932584,0.9281581485053038
SGOC,0.07843137254901977,0.9279170684667309
SYNC,0.07843137254901955,0.9276759884281581
ANDX,0.07792939562458656,0.9274349083895853
CHCT,0.0774939149221856,0.9271938283510125
NSEC,0.07739665787159189,0.9269527483124397
ENG,0.07684210526315782,0.926711668273867
GTS,0.07675628794449252,0.9264705882352942
TEAM,0.07604806898449668,0.9262295081967213
NCR,0.0760254596888259,0.9259884281581485
SHLX,0.07559175362687709,0.9257473481195757
GPX,0.07538091419406578,0.9255062680810029
HAE,0.07477666262269778,0.9252651880424301
SFLY,0.07471393313888264,0.9250241080038573
RBCN,0.0744575163398693,0.9247830279652844
ELGX,0.07436708860759489,0.9245419479267116
FANH,0.07425763742308145,0.9243008678881388
AWK,0.07423383375087123,0.9240597878495661
AY,0.07396200208343662,0.9238187078109933
CCF,0.07378253568429893,0.9235776277724205
RGLS,0.07364852137879052,0.9233365477338477
AEHR,0.07361963190184051,0.9230954676952748
LLL,0.07288810492673625,0.922854387656702
BRKR,0.07281442593015308,0.9226133076181292
AHH,0.07268007787151198,0.9223722275795564
CABO,0.072278159673693,0.9221311475409836
NXRT,0.07222814498933894,0.9218900675024108
HRS,0.07194679223338252,0.9216489874638379
ISRL,0.07176826632079547,0.9214079074252652
UFPT,0.07148936170212772,0.9211668273866924
SSRM,0.0714285714285714,0.9209257473481196
DY,0.07104940792160064,0.9206846673095468
VER,0.07099879663056563,0.920443587270974
SWM,0.07091942183993516,0.9202025072324012
JACK,0.07068702090706092,0.9199614271938283
ARES,0.0702614379084967,0.9197203471552555
FEDU,0.07009345794392519,0.9194792671166827
NVS,0.0699377517392894,0.9192381870781099
RE,0.06993001053239567,0.9189971070395371
RMD,0.06991042963412797,0.9187560270009644
HALL,0.06933333333333325,0.9185149469623916
NG,0.0692307692307692,0.9182738669238187
HIBB,0.06896551724137945,0.9179122468659595
USAS,0.06896551724137945,0.9179122468659595
WILC,0.06892655367231648,0.9175506268081003
PTCT,0.06875334403424294,0.9173095467695275
NTRP,0.06870229007633588,0.9170684667309547
SGRP,0.06870229007633566,0.9168273866923818
DMRC,0.06865609348914847,0.916586306653809
WCG,0.06862556321484958,0.9163452266152362
MSI,0.06842290129961359,0.9161041465766635
CPRT,0.0683248426730596,0.9158630665380907
SNDX,0.06811594202898541,0.9156219864995179
CSWI,0.06805803439123825,0.915380906460945
TCP,0.0680057388809181,0.9151398264223722
DHX,0.06730769230769229,0.9148987463837994
SFE,0.06725663716814156,0.9146576663452266
DCPH,0.06719022687609066,0.9144165863066538
ATHX,0.06622516556291402,0.914175506268081
SPKE,0.06546537506316463,0.9139344262295082
TZOO,0.06533914125700058,0.9136933461909353
ATAI,0.06508875739644981,0.9134522661523626
WTM,0.0648781438032986,0.9132111861137898
SBAC,0.06479259513198476,0.912970106075217
CPL,0.06431956668923511,0.9127290260366442
SC,0.0641559629998254,0.9124879459980714
NBIX,0.06383529716431435,0.9122468659594986
FC,0.06367682300582,0.9120057859209257
NOC,0.06319818493565865,0.9117647058823529
MRLN,0.0629227261405223,0.9115236258437801
PPIH,0.06292134831460672,0.9112825458052073
TTWO,0.06290128410914919,0.9110414657666345
CCI,0.06288801096508911,0.9108003857280618
FBIO,0.0625,0.910559305689489
FLO,0.062297818076118894,0.9103182256509161
TTEC,0.062171870682508956,0.9100771456123433
ZIXI,0.06196840826245431,0.9098360655737705
AXS,0.06123881382698704,0.9095949855351977
NBRV,0.0604651162790697,0.9093539054966249
NODK,0.0603233830845773,0.909112825458052
RELV,0.06025338495727306,0.9088717454194792
SWX,0.06020446800454371,0.9086306653809064
UG,0.06012079062957554,0.9083895853423336
NKTR,0.05973864343497204,0.9081485053037609
PTI,0.05940594059405946,0.9079074252651881
MCY,0.05936506836701394,0.9076663452266153
ACIU,0.059196617336152,0.9074252651880425
GWR,0.05910165484633567,0.9071841851494696
VEEV,0.058902845788091795,0.9069431051108968
REPH,0.05888888888888877,0.906702025072324
WEC,0.05878214090526135,0.9064609450337512
OMP,0.05854790869621285,0.9062198649951784
IBN,0.05845881310894607,0.9059787849566056
RVSB,0.05843293492695878,0.9057377049180327
DGICA,0.058351568198395265,0.90549662487946
ZLAB,0.05829770695685976,0.9052555448408872
SCI,0.05817307692307705,0.9050144648023144
GNTY,0.058064516129032295,0.9047733847637416
KELYA,0.05769903455995529,0.9045323047251688
PSA,0.05765829029591374,0.904291224686596
AJRD,0.05764479824320623,0.9040501446480231
DISH,0.0574404761904761,0.9038090646094503
RGEN,0.05688212927756653,0.9035679845708775
GCO,0.05684931506849322,0.9033269045323047
FSBC,0.056803923805178735,0.9030858244937319
ANTM,0.05676747074790267,0.9028447444551592
HDB,0.05667337357478197,0.9026036644165863
PGR,0.056511381683430395,0.9023625843780135
RILY,0.056170005196017,0.9021215043394407
SNMP,0.05596129692515217,0.9018804243008679
HR,0.055950962923586145,0.9016393442622951
KURA,0.05581395348837215,0.9013982642237223
SVM,0.05559176832107249,0.9011571841851495
FICO,0.055266055045871676,0.9009161041465766
CNCE,0.055220883534136345,0.9006750241080038
BLFS,0.05513639001741155,0.900433944069431
EGRX,0.05503465144720732,0.9001928640308583
ICCC,0.054944317724406444,0.8999517839922855
GLOB,0.0547647768395656,0.8997107039537127
QNST,0.054709141274238204,0.8994696239151398
GPRK,0.05442622950819653,0.899228543876567
HCP,0.054358634405037964,0.8989874638379942
EQS,0.054216867469879526,0.8987463837994214
SPWR,0.054166666666666696,0.8985053037608486
MSEX,0.05404164932167754,0.8982642237222758
ES,0.05392733352018486,0.898023143683703
RACE,0.053737103837304234,0.8977820636451301
LAC,0.0536193029490617,0.8975409836065574
ZAYO,0.05353111899387297,0.8972999035679846
ESLT,0.053518902235810684,0.8970588235294118
OR,0.05341246290801194,0.896817743490839
MGYR,0.05335628227194511,0.8965766634522662
WPC,0.053222348341531056,0.8963355834136933
LRN,0.0529294274300931,0.8960945033751205
CENT,0.05288284979801694,0.8958534233365477
NHC,0.0528775537454933,0.8956123432979749
PLUG,0.05284552845528445,0.8953712632594021
SEMG,0.05269333601535453,0.8951301832208293
SGU,0.05257510729613735,0.8948891031822566
BR,0.05230769230769239,0.8946480231436837
OPOF,0.052112756156281304,0.8944069431051109
OKTA,0.05200694712466225,0.8941658630665381
NC,0.05184885869191658,0.8939247830279653
CIG,0.051745898190997064,0.8936837029893925
CZZ,0.051623646960865965,0.8934426229508197
AWR,0.051464063886424105,0.8932015429122468
UAN,0.05113636363636376,0.892960462873674
USAC,0.051032806804374164,0.8927193828351012
FTFT,0.05084745762711873,0.8924783027965284
BBD,0.05066437775895127,0.8922372227579557
ATUS,0.05054466230936816,0.8919961427193829
CCS,0.05049309664694279,0.8917550626808101
ENTA,0.05046880425975231,0.8915139826422372
SMHI,0.050420168067226934,0.8912729026036644
VIVE,0.050196078431372415,0.8910318225650916
RELX,0.05017921146953408,0.8907907425265188
GOLD,0.0499382389271219,0.890549662487946
OUT,0.04989139934753073,0.8903085824493732
RCI,0.049832332372198085,0.8900675024108003
AAXN,0.049797696856520135,0.8898264223722275
LM,0.04964328180737221,0.8895853423336548
EQIX,0.04961448423892234,0.889344262295082
SNN,0.049208704253214774,0.8891031822565092
RDUS,0.04906204906204903,0.8888621022179364
WM,0.04898287444412919,0.8886210221793636
ARD,0.04894590499168783,0.8883799421407907
WTR,0.04887869000185985,0.8881388621022179
FTS,0.04883194514647382,0.8878977820636451
AFL,0.04881185999571924,0.8876567020250723
SAIC,0.04845093489832131,0.8874156219864995
ABC,0.04835722149464927,0.8871745419479267
BFRA,0.04823365785813638,0.886933461909354
BEP,0.0481645000937303,0.8866923818707811
AKTS,0.047770700636942554,0.8864513018322083
GEO,0.04775687409551366,0.8862102217936355
ORA,0.04771741089376569,0.8859691417550627
NEE,0.04758155525811625,0.8857280617164899
INVH,0.04748603351955305,0.8854869816779171
IRT,0.04743833017077792,0.8852459016393442
BFAM,0.04723564143853998,0.8850048216007714
SRE,0.04715408430578716,0.8847637415621986
THM,0.04713158455960764,0.8845226615236258
NWN,0.04712746858168759,0.8842815814850531
MDT,0.047004711689477174,0.8840405014464803
DNBF,0.04691453289507841,0.8837994214079075
GLOP,0.046715328467153316,0.8835583413693346
TCON,0.04671145133572896,0.8833172613307618
MAA,0.046636853153235514,0.883076181292189
ZNGA,0.04639175257731942,0.8828351012536162
ATLC,0.04597701149425282,0.8825940212150434
XRAY,0.04582524271844668,0.8823529411764706
MIND,0.045333333333333226,0.8821118611378977
NTN,0.04518072289156638,0.8818707810993249
DHT,0.04512090614404429,0.8816297010607522
ARE,0.045061027533352505,0.8813886210221794
GMRE,0.04496578690127073,0.8811475409836066
SPRO,0.04452690166975892,0.8809064609450338
CMS,0.04433858556247716,0.880665380906461
TSN,0.04427115732695497,0.8804243008678881
BOOM,0.043803105772048045,0.8801832208293153
DIN,0.043774098435019226,0.8799421407907425
INXN,0.04376865141395481,0.8797010607521697
LYTS,0.0437317784256559,0.8794599807135969
ENSG,0.04350393700787403,0.8792189006750241
ATEC,0.04347826086956519,0.8789778206364514
BWEN,0.043243243243243246,0.8787367405978785
IESC,0.04317789291882557,0.8784956605593057
FLXN,0.04311152764761017,0.8782545805207329
LMT,0.042855845767379774,0.8780135004821601
AHC,0.04277327369303885,0.8777724204435873
MYND,0.042735042735042805,0.8775313404050145
CSII,0.042655291922154115,0.8772902603664416
GPRO,0.042589437819420706,0.8770491803278688
VTR,0.04258085486754437,0.876808100289296
CUE,0.04252577319587636,0.8765670202507232
COE,0.04237288135593209,0.8763259402121505
ITUB,0.04230890034084456,0.8760848601735777
CECO,0.04223806911684025,0.8758437801350049
MKTX,0.04180756551575171,0.875602700096432
KFS,0.04166666666666674,0.8751205400192864
LRAD,0.04166666666666674,0.8751205400192864
SCPH,0.04166666666666674,0.8751205400192864
L,0.04165213561605352,0.8746383799421408
CUBE,0.0415117719950433,0.874397299903568
APVO,0.04142857142857137,0.8741562198649951
NS,0.0409909256729426,0.8739151398264223
YORW,0.04087766756837996,0.8736740597878495
PED,0.04081632653061229,0.8734329797492768
AQN,0.04074402125775034,0.873191899710704
EEFT,0.040496760259179254,0.8729508196721312
SIGI,0.0404077028442511,0.8727097396335584
CEQP,0.04035517858326165,0.8724686595949855
CCM,0.040322580645161255,0.8722275795564127
KMI,0.04028925619834722,0.8719864995178399
SNAP,0.040035587188612,0.8717454194792671
TRI,0.039972463160504734,0.8715043394406943
RSG,0.03990753132984559,0.8712632594021215
SYNL,0.0398642917726888,0.8710221793635486
AEP,0.039844231643541894,0.8707810993249759
NHI,0.039447469783503664,0.8705400192864031
MAMS,0.039144932170100066,0.8702989392478303
CRVL,0.03910535940357285,0.8700578592092575
SO,0.038642247578866584,0.8698167791706847
CORR,0.03860760671108476,0.8695756991321119
ROLL,0.03853369894645664,0.869334619093539
HXL,0.038434364843860314,0.8690935390549662
CDOR,0.038256576507855744,0.8688524590163934
HSIC,0.03807551378046825,0.8686113789778206
LDOS,0.03800929723817337,0.8683702989392478
BSX,0.03795066413662229,0.8681292189006751
LAD,0.03789668093267751,0.8678881388621023
CSV,0.037812063929675066,0.8676470588235294
PERI,0.03780068728522323,0.8674059787849566
CINF,0.03772798332464822,0.8671648987463838
COO,0.03765345070664683,0.866923818707811
CXW,0.03760848601735778,0.8666827386692382
PNM,0.03751897636087631,0.8664416586306654
CCOI,0.037376834492411914,0.8662005785920925
PANL,0.03736344441384376,0.8659594985535197
IDA,0.037343973808062314,0.8657184185149469
LMFA,0.03731343283582067,0.8654773384763742
WRLD,0.037068499498030594,0.8652362584378014
HTA,0.03705035971223003,0.8649951783992286
SHOP,0.03701964467402363,0.8647540983606558
POR,0.03700848111025423,0.8645130183220829
ALOT,0.03697813121272375,0.8642719382835101
BLL,0.03671352622943691,0.8640308582449373
APT,0.03661971830985933,0.8637897782063645
ALE,0.03647738161531944,0.8635486981677917
BKI,0.03643944887599715,0.8633076181292189
NWE,0.036342659359676954,0.863066538090646
XEL,0.03630185979971379,0.8628254580520733
FSV,0.036278324559395836,0.8625843780135005
SRC,0.036084905660377364,0.8623432979749277
ISCA,0.03603133159268945,0.8621022179363549
LND,0.03598971722365052,0.8618611378977821
AWI,0.03591492638918492,0.8616200578592093
PRTS,0.035868893011750114,0.8613789778206364
RVEN,0.03580562659846542,0.8611378977820636
CPT,0.03560712142428479,0.8608968177434908
MMC,0.035537899935580874,0.860655737704918
TPHS,0.03544303797468351,0.8604146576663452
NNI,0.035378793707638856,0.8601735776277725
CELP,0.03534250820526541,0.8599324975891997
Y,0.03532733099343832,0.8596914175506268
FORK,0.03524229074889873,0.859450337512054
GSIT,0.035175879396984966,0.8592092574734812
ICE,0.035122930255895524,0.8589681774349084
LIND,0.03509852216748777,0.8587270973963356
DG,0.03506378881489214,0.8584860173577628
FI,0.034965034965035,0.8582449373191899
ED,0.03485238814367375,0.8580038572806171
ACST,0.034792899408284006,0.8577627772420443
CASH,0.034769666790693154,0.8575216972034716
VVV,0.0346560104692466,0.8572806171648988
PGTI,0.03457446808510656,0.857039537126326
SJW,0.03440824468085113,0.8567984570877532
STOR,0.03440023930601255,0.8565573770491803
ARCI,0.03434343434343434,0.8563162970106075
OPNT,0.034330985915492995,0.8560752169720347
TFSL,0.034295478122902345,0.8558341369334619
STRS,0.03427719821162456,0.8555930568948891
CARA,0.03425357873210633,0.8553519768563163
PBBI,0.034203420342034274,0.8551108968177434
JCS,0.03411131059245953,0.8548698167791707
PPSI,0.03373015873015861,0.8546287367405979
BRG,0.03333333333333344,0.8543876567020251
JRVR,0.03333233069485164,0.8541465766634523
WLFC,0.03326572008113593,0.8539054966248795
CMD,0.033265246571345,0.8536644165863067
OSN,0.03301886792452824,0.8534233365477338
MGEE,0.03290155401452499,0.853182256509161
IBA,0.032895995489009344,0.8529411764705882
NXE,0.03289473684210531,0.8527000964320154
UAA,0.03286590709903603,0.8524590163934426
KO,0.032858028518288895,0.8522179363548699
LAUR,0.03264281230382915,0.851976856316297
VIRC,0.032633214697478596,0.8517357762777242
TCCO,0.032581453634085156,0.8514946962391514
AJG,0.03245364544310525,0.8512536162005786
TRP,0.03235419327373368,0.8510125361620058
KFFB,0.03217158176943702,0.850771456123433
HSGX,0.032082653616095635,0.8505303760848602
MMP,0.031984203035501535,0.8502892960462873
AON,0.03184496826835903,0.8500482160077145
CWST,0.031796502384737524,0.8498071359691417
GPN,0.03145569181736296,0.849566055930569
PFE,0.03125499698643286,0.8493249758919962
TRNS,0.03112033195020736,0.8490838958534234
LOPE,0.03109683961466958,0.8488428158148505
