tick,return,pecentile
ICL,0.15854516668132645,0.801010739102969
BCE,0.15815825592572996,0.8006948831332912
CYRX,0.15782312925170072,0.8003790271636134
IOVA,0.15629629629629616,0.8000631711939356
INXN,0.15618118905316147,0.7997473152242578
APTS,0.15595185520108235,0.7994314592545799
IRBT,0.15582916506348599,0.799115603284902
IRT,0.15581690155848849,0.7987997473152243
ACIW,0.15536512667660207,0.7984838913455464
FLGT,0.15457169481124589,0.7981680353758686
LMT,0.15419887776313468,0.7978521794061908
OTEX,0.15386335296899856,0.7975363234365129
INVH,0.1532866144406353,0.7972204674668352
GLPG,0.15185601799775017,0.7969046114971573
AGO,0.15178701417140283,0.7965887555274794
JNJ,0.15166619196810038,0.7962728995578017
BRT,0.15083753122824262,0.7959570435881238
MMS,0.15075934514342304,0.795641187618446
CLI,0.15050876129236057,0.7953253316487682
NVS,0.15039269898314878,0.7950094756790903
CL,0.14985478472697777,0.7946936197094125
CB,0.14943888455138366,0.7943777637397347
AAP,0.1488326284688024,0.7940619077700568
KO,0.14881978462862655,0.793746051800379
ARCC,0.14855645734710987,0.7934301958307012
KSU,0.14770076799089793,0.7931143398610234
DLTR,0.14655666322905936,0.7927984838913456
BXP,0.14634209818601374,0.7924826279216677
AGEN,0.1462450592885376,0.7921667719519899
MDC,0.14612237735393796,0.791850915982312
IVAC,0.14583333333333348,0.7915350600126342
GSAT,0.14519427402863005,0.7912192040429564
FISV,0.14469537815126055,0.7909033480732786
PARR,0.14439411098527755,0.7905874921036008
EXPO,0.14279995195964612,0.7902716361339229
HMLP,0.14269925089033508,0.7899557801642451
ARCH,0.14211618923148617,0.7896399241945673
DATA,0.14133665739764112,0.7893240682248894
VICI,0.14118447784413357,0.7890082122552117
NJR,0.14058564596852374,0.7886923562855338
INFY,0.13882500055824742,0.7883765003158559
PCRX,0.1385019710906703,0.7880606443461782
MNST,0.1383321403006441,0.7877447883765003
HTA,0.13815465440814312,0.7874289324068224
HMNF,0.13802083333333348,0.7871130764371447
FRT,0.13782555497290683,0.7867972204674668
AY,0.13759833833769197,0.786481364497789
ERI,0.1374275782155272,0.7861655085281112
QSR,0.1373575353939125,0.7858496525584333
MTH,0.13700787401574788,0.7855337965887556
MANT,0.13484421263016344,0.7852179406190777
INFO,0.13479376356818618,0.7849020846493999
QTWO,0.13455123113582212,0.784586228679722
HRL,0.13420578467794209,0.7842703727100442
CXW,0.13392144421474916,0.7839545167403664
LOW,0.13375741951827758,0.7836386607706886
CERN,0.13328988104937256,0.7833228048010107
PPL,0.1331876631538238,0.7830069488313329
LOV,0.13313664491258925,0.7826910928616551
PFSI,0.1329749617973306,0.7823752368919773
PNTR,0.13254901960784315,0.7820593809222994
GHC,0.13201314653741436,0.7817435249526216
NHC,0.13185749523839263,0.7814276689829438
JRVR,0.13165943848436412,0.7811118130132659
CPIX,0.13144758735440942,0.7807959570435882
GPRO,0.12918660287081352,0.7804801010739103
ENV,0.129184188393608,0.7801642451042324
OFS,0.12916628196842406,0.7798483891345547
CLF,0.1291090995712243,0.7795325331648768
MOBL,0.12857142857142856,0.7792166771951989
PM,0.12808611288448857,0.7789008212255212
LTC,0.12779587921651525,0.7785849652558433
SRC,0.12731185972168002,0.7782691092861656
NRG,0.12729201917432365,0.7779532533164877
HOLX,0.12704402515723268,0.7776373973468098
ORA,0.1269342257927406,0.777321541377132
NMFC,0.12659614446656597,0.7770056854074542
ACC,0.1264767386843635,0.7766898294377764
NAK,0.12632653061224475,0.7763739734680986
FFIN,0.12625532675745732,0.7760581174984207
CONE,0.12590169616359415,0.7757422615287429
LPT,0.12564518542623215,0.7754264055590651
PCAR,0.12539409898662557,0.7751105495893872
CME,0.1253787832690365,0.7747946936197094
MAIN,0.12530085110743694,0.7744788376500316
ITRN,0.12493149774980483,0.7741629816803538
BEP,0.12492902163420583,0.7738471257106759
PTCT,0.1248495788206978,0.7735312697409981
NKE,0.12462788048072349,0.7732154137713203
DZSI,0.12449799196787126,0.7728995578016424
TJX,0.12406045352879014,0.7725837018319647
IVR,0.12402829329785003,0.7722678458622868
AYI,0.12374632129190388,0.7719519898926089
GWRE,0.12280701754385959,0.7716361339229312
AT,0.1227272727272728,0.7713202779532533
DLR,0.12249137622834394,0.7710044219835754
PLYM,0.12241591601322033,0.7706885660138977
MCS,0.12216153801030583,0.7703727100442198
BFS,0.12141092834433653,0.770056854074542
CCU,0.12114963542441703,0.7697409981048642
VEON,0.12095211735399936,0.7694251421351863
QTNT,0.1208791208791209,0.7691092861655086
BRX,0.11978452253285798,0.7687934301958307
UAL,0.11972602739726024,0.7684775742261529
CUO,0.11916167664670674,0.7681617182564751
NHI,0.11914398909991464,0.7678458622867972
CZNC,0.11901542320732172,0.7675300063171194
CHKE,0.11899868073878617,0.7672141503474416
ALE,0.11814276814112867,0.7668982943777637
COR,0.11807924937965253,0.7665824384080859
CRM,0.11797591743119251,0.7662665824384081
CAMT,0.11749347258485643,0.7659507264687303
EXR,0.11746880175299168,0.7656348704990524
EQC,0.11741224955307006,0.7653190145293746
PAVM,0.11734693877551017,0.7650031585596968
COG,0.11715090618044188,0.7646873025900189
BOMN,0.11683079677708141,0.7643714466203412
GPMT,0.1165780167838566,0.7640555906506633
BRO,0.11651225539730303,0.7637397346809854
MDP,0.11608862626909833,0.7634238787113077
GLAD,0.11606346942413981,0.7631080227416298
MSA,0.1159216700212582,0.7627921667719519
ATKR,0.1155756207674945,0.7624763108022742
FLO,0.11524788600448677,0.7621604548325963
CPRX,0.11470588235294121,0.7618445988629186
AMH,0.1145722250285306,0.7615287428932407
CNK,0.11367992230539814,0.7612128869235628
ACN,0.11239182310390583,0.7608970309538851
NYMT,0.11215107636403676,0.7605811749842072
FIS,0.11194647019021109,0.7602653190145294
CIM,0.11171720286022602,0.7599494630448516
OTTR,0.11124652871481922,0.7596336070751737
IT,0.11115160349854225,0.7593177511054959
PMTS,0.11111111111111116,0.7588439671509791
GEC,0.11111111111111116,0.7588439671509791
MITK,0.11086956521739144,0.7583701831964624
IRMD,0.1105263157894738,0.7580543272267846
HLT,0.11051621339102624,0.7577384712571068
NFG,0.1102061225406612,0.7574226152874289
CRL,0.1100284556350779,0.7571067593177511
MGIC,0.10959947078720411,0.7567909033480733
ALEX,0.10945086001537185,0.7564750473783954
HPJ,0.10937499999999978,0.7561591914087177
ITT,0.10896086872300059,0.7558433354390398
LAD,0.10869712811460386,0.7555274794693619
FNV,0.10849248689711355,0.7552116234996842
LION,0.10782950900472477,0.7548957675300063
LANC,0.10782823555838394,0.7545799115603284
CECO,0.10761789600967364,0.7542640555906507
HLNE,0.10745102164712805,0.7539481996209728
NVEE,0.10685920577617347,0.7536323436512951
FSLR,0.10606930882634513,0.7533164876816172
LXP,0.10566315273351323,0.7530006317119393
VFC,0.10490357248012572,0.7526847757422616
LEJU,0.104895104895105,0.7523689197725837
PKI,0.1045687306920573,0.7520530638029059
PANL,0.10443230115361257,0.7517372078332281
EKSO,0.10404624277456653,0.7514213518635502
CERC,0.10395010395010407,0.7511054958938724
ARRY,0.10315789473684212,0.7507896399241946
FORR,0.10302521400415188,0.7504737839545167
NUVA,0.10291748702344727,0.7501579279848389
BIP,0.10288382209555236,0.7498420720151611
ICE,0.10280419582321398,0.7495262160454833
IDXX,0.10275978347679482,0.7492103600758054
DRE,0.10177295542314702,0.7488945041061276
ITI,0.10165975103734426,0.7485786481364498
IEP,0.10128654255075031,0.7482627921667719
PAGS,0.101094890510949,0.7479469361970941
HUBB,0.10108010297354775,0.7476310802274163
CCO,0.1010752688172043,0.7473152242577384
PHI,0.10096876226745422,0.7469993682880607
KMPR,0.10069752694990508,0.7466835123183828
CUBE,0.10054794793663868,0.7463676563487049
CVA,0.09984305964363815,0.7460518003790272
IFF,0.09978785900783271,0.7457359444093493
CPRT,0.09978125525828707,0.7454200884396716
IESC,0.09970326409495556,0.7451042324699937
ATNI,0.09949013660387429,0.7447883765003158
AGCO,0.09947138879370843,0.7444725205306381
CSWI,0.09940094444675118,0.7441566645609602
NAT,0.09937913907284757,0.7438408085912823
MSG,0.0993079960870984,0.7435249526216046
ALIM,0.09883720930232553,0.7432090966519267
OCSI,0.09853184449958641,0.7428932406822489
DMLP,0.09798180487294772,0.7425773847125711
ANTM,0.0979206893272524,0.7422615287428932
PBA,0.09781632808339036,0.7419456727732154
NATR,0.0976744186046512,0.7416298168035376
LADR,0.0974662937763493,0.7413139608338598
HAS,0.09735329434270668,0.7409981048641819
KMDA,0.09708737864077666,0.7406822488945041
DNKN,0.09662966975476506,0.7403663929248263
MNDO,0.09654588047649915,0.7400505369551484
MGP,0.09638961373779331,0.7397346809854706
HFBL,0.09609470258230313,0.7394188250157928
PRGS,0.09600851296832968,0.7391029690461149
CARA,0.09566787003610111,0.7387871130764372
PHM,0.09524808090947512,0.7384712571067593
A,0.0950221212578537,0.7381554011370814
PFGC,0.09472259810554795,0.7378395451674037
MTRX,0.0944297082228116,0.7375236891977258
ADBE,0.09418447604671476,0.7372078332280481
PODD,0.09339216304233644,0.7368919772583702
PSA,0.09227969101566424,0.7365761212886923
CEO,0.0922209953166051,0.7362602653190146
GHDX,0.09218156368726249,0.7359444093493367
ORI,0.09171578724847729,0.7356285533796588
UTX,0.09167341397387752,0.7353126974099811
OR,0.09149242892292353,0.7349968414403032
FAF,0.09092691632802907,0.7346809854706254
BPMC,0.09070001437401176,0.7343651295009476
CWCO,0.09036120693073224,0.7340492735312697
CHA,0.08972166711304319,0.7337334175615919
HCAP,0.0896271087660141,0.7334175615919141
JBGS,0.0893485326322665,0.7331017056222363
EL,0.08912447807933188,0.7327858496525584
IHC,0.08909515983426308,0.7324699936828806
EPD,0.08901839789738308,0.7321541377132028
OSK,0.08893657813264766,0.7318382817435249
CYOU,0.08860759493670911,0.7315224257738471
AKR,0.08763905577735565,0.7312065698041693
ARI,0.0873449683931784,0.7308907138344914
CNMD,0.08608609967235537,0.7305748578648137
MUSA,0.08585466770106032,0.7302590018951358
CPB,0.08584782998565288,0.729943145925458
GOGO,0.08582089552238803,0.7296272899557802
ARLP,0.08531610347348306,0.7293114339861023
NVO,0.08447226633133531,0.7289955780164246
EDAP,0.08437500000000009,0.7286797220467467
CTLT,0.08436902485659648,0.7283638660770688
OMC,0.08380416629082021,0.7280480101073911
CRUS,0.08293713681986259,0.7277321541377132
HESM,0.08233909368145098,0.7274162981680353
PSEC,0.08219485600667054,0.7271004421983576
GATX,0.08196796221037328,0.7267845862286797
KN,0.08155339805825257,0.7264687302590019
KREF,0.0812688741013925,0.7261528742893241
NGVT,0.08087524177949712,0.7258370183196462
AZN,0.08085696928166497,0.7255211623499684
LRCX,0.08082529874465094,0.7252053063802906
GNRC,0.08057416267942585,0.7248894504106128
IEX,0.08022086486331848,0.7245735944409349
APO,0.08015612340607214,0.7242577384712571
ARNA,0.07906413876563123,0.7239418825015793
HAE,0.0787545787545787,0.7236260265319014
MET,0.0786223051466084,0.7233101705622236
MCO,0.07854582812846589,0.7229943145925458
EMX,0.07826086956521738,0.722678458622868
MODN,0.07823529411764696,0.7223626026531902
DGICA,0.07804455917511244,0.7220467466835123
EFII,0.07728200641586458,0.7217308907138344
HES,0.07706243101306232,0.7214150347441567
FNF,0.0770480541713463,0.7210991787744788
CBU,0.07592046822464815,0.7207833228048011
MIC,0.07483099731161746,0.7204674668351232
BEAT,0.07469879518072298,0.7201516108654453
JJSF,0.07462420062032527,0.7198357548957676
EARN,0.07447130351618525,0.7195198989260897
HMTV,0.07407407407407418,0.7192040429564118
PKE,0.07377603046870207,0.7188881869867341
VST,0.07335751885657005,0.7185723310170562
ITW,0.07328075392549804,0.7182564750473784
FR,0.07312848883572576,0.7179406190777006
CODI,0.07308732710661969,0.7176247631080227
AVGO,0.07304111638160093,0.7173089071383449
COWN,0.07284768211920523,0.7169930511686671
GWRS,0.07274969173859436,0.7166771951989893
NODK,0.07270560190703201,0.7163613392293114
CSGS,0.07270100084288966,0.7160454832596336
CTWS,0.07225153954449803,0.7157296272899558
NSIT,0.07190966719492864,0.715413771320278
AWX,0.07181395348837194,0.7150979153506001
AMZN,0.07158832820299987,0.7147820593809223
PK,0.0714387484683554,0.7144662034112444
APC,0.07095272873502712,0.7141503474415667
GEL,0.0708393936140097,0.7138344914718888
NCBS,0.07034386454878683,0.713518635502211
DFS,0.06987329807770704,0.7132027795325332
CNXN,0.06957621758380772,0.7128869235628553
DEI,0.06953685583822566,0.7125710675931776
GPC,0.06944356148708053,0.7122552116234997
BURL,0.06921023504134372,0.7119393556538218
HVBC,0.06776180698151957,0.7116234996841441
ADTN,0.0677252431668931,0.7113076437144662
MMSI,0.06765578635014835,0.7109917877447883
LND,0.0672630506171441,0.7106759317751106
GNL,0.06620298671020186,0.7103600758054327
FORM,0.06620209059233462,0.7100442198357549
TSM,0.06594757942219354,0.7097283638660771
BR,0.06550370693414731,0.7094125078963992
JPM,0.06484713442798529,0.7090966519267214
DCI,0.06471737855855464,0.7087807959570436
COLM,0.06464442403391146,0.7084649399873658
ALX,0.06431882600600036,0.708149084017688
CCOI,0.06428549766482683,0.7078332280480101
LSI,0.06351303882374593,0.7075173720783323
ALBO,0.06330247835174663,0.7072015161086544
HRC,0.06312402744474777,0.7068856601389766
MDSO,0.0631177801595808,0.7065698041692988
AMS,0.06296296296296289,0.706253948199621
CHL,0.062447895324355907,0.7059380922299432
GAIN,0.06244158458552018,0.7056222362602653
JBSS,0.062415908042578794,0.7053063802905875
PBBI,0.06225943121925104,0.7049905243209097
PVG,0.06224627875507438,0.7046746683512318
GSBD,0.06179599747922748,0.704358812381554
MAYS,0.06178814627994944,0.7040429564118762
LAUR,0.06168831168831179,0.7037271004421983
KELYA,0.06134679755600114,0.7034112444725206
ALSN,0.06132995319812795,0.7030953885028427
AB,0.061118662096679044,0.7027795325331648
ICFI,0.060918313014354464,0.7024636765634871
GLW,0.06065810362245627,0.7021478205938092
AXS,0.060409682347744686,0.7018319646241314
PANW,0.0602929326444519,0.7015161086544536
CHH,0.06009194465899914,0.7012002526847757
FCFS,0.06007776804592435,0.700884396715098
APT,0.05970149253731338,0.7005685407454201
ITGR,0.05909439754412893,0.7002526847757422
PRA,0.059065152302477,0.6999368288060644
MIME,0.05876887340301984,0.6996209728363866
T,0.057914144302249726,0.6993051168667088
MATX,0.05711005080415488,0.698989260897031
KMX,0.05649484536082472,0.6986734049273531
GGG,0.056454786211043384,0.6983575489576753
IRET,0.05570352714820048,0.6980416929879975
BA,0.05539484194056943,0.6977258370183197
EBF,0.054984005260987345,0.6974099810486418
DHI,0.0546491151260422,0.697094125078964
POWL,0.05412218180963535,0.6967782691092862
CTB,0.05369335929650987,0.6964624131396083
BVN,0.05293743254835759,0.6961465571699305
PPG,0.05282701741356721,0.6958307012002527
INCY,0.052754179227185505,0.6955148452305748
NVR,0.05233301064859619,0.6951989892608971
PICO,0.05229357798165135,0.6948831332912192
OFC,0.052062541583499655,0.6945672773215413
ILMN,0.05197032267095958,0.6942514213518636
GPI,0.051491513080499596,0.6939355653821857
NEU,0.051158991116103225,0.693619709412508
WMB,0.05049780284137406,0.6933038534428301
MTEC,0.0503080082135523,0.6929879974731522
ENFC,0.04964539007092217,0.6926721415034744
UAA,0.049513704686118265,0.6923562855337966
ORIT,0.04949993670084818,0.6920404295641187
JCTCF,0.049363636363636276,0.691724573594441
OXFD,0.04899930986887502,0.6914087176247631
L,0.04846845972885805,0.6910928616550853
PRU,0.048260334910726455,0.6907770056854075
MMDM,0.048241206030150696,0.6904611497157296
GILT,0.04792631267855385,0.6901452937460518
CIC,0.047910295616717447,0.689829437776374
CELP,0.04733744674180995,0.6895135818066962
LPG,0.047244094488189115,0.6891977258370183
FSS,0.047233035710519955,0.6888818698673405
MTSC,0.04700950838357487,0.6885660138976627
PCYO,0.04583333333333339,0.6882501579279848
VOYA,0.045807356120179055,0.687934301958307
KRG,0.04553538735157203,0.6876184459886292
LACQ,0.045501551189244926,0.6873025900189513
EME,0.044953085306891793,0.6869867340492736
ANF,0.044948503672527895,0.6866708780795957
FCNCA,0.04488756457400456,0.6863550221099178
CBRL,0.044856044856044885,0.6860391661402401
GEOS,0.04476534296028878,0.6857233101705622
ANSS,0.04474994342611449,0.6854074542008844
LM,0.04431760609370716,0.6850915982312066
IMAX,0.0437923250564336,0.6847757422615287
ALXN,0.0436387498974653,0.684459886291851
IMOS,0.04355747724228887,0.6841440303221731
NCLH,0.04252937884723007,0.6838281743524952
BPY,0.04245098252562407,0.6835123183828175
ALL,0.04191388625369963,0.6831964624131396
GCBC,0.041889476916282975,0.6828806064434618
EURN,0.041754980924120444,0.682564750473784
PRPH,0.04137931034482767,0.6822488945041061
BL,0.041056323499071734,0.6819330385344283
NTES,0.040939534770646935,0.6816171825647505
QGEN,0.040799561883898994,0.6813013265950727
BMO,0.040626265352949,0.6809854706253948
ABG,0.040426951300867264,0.680669614655717
NAVI,0.040127448815419964,0.6803537586860392
PBFX,0.03960011395716245,0.6800379027163613
EE,0.03959743920752423,0.6797220467466835
GIG,0.039393939393939315,0.6794061907770057
CIO,0.03927102934002358,0.6790903348073278
LGC,0.03921568627450989,0.6787744788376501
BTG,0.0390625,0.6784586228679722
GWR,0.03898160555487884,0.6781427668982943
NEP,0.038655593175269454,0.6778269109286166
BKI,0.03854748603351954,0.6775110549589387
ALG,0.03847885522632488,0.677195198989261
CNA,0.03841597563039434,0.6768793430195831
KW,0.03832752613240409,0.6765634870499052
PDCO,0.03820752956979234,0.6762476310802275
ETN,0.03820521035504454,0.6759317751105496
FBSS,0.03715914554571054,0.6756159191408717
EIG,0.03674479352421889,0.675300063171194
BERY,0.03638320775026904,0.6749842072015161
CFFN,0.036245881149869374,0.6746683512318383
DAL,0.03592926366575444,0.6743524952621605
KKR,0.035791894611345354,0.6740366392924826
CLDT,0.03567917137674481,0.6737207833228048
PSXP,0.03556206712839627,0.673404927353127
CR,0.035149636955847496,0.6730890713834492
KBH,0.03510986039146835,0.6727732154137713
CHMI,0.03465552731816568,0.6724573594440935
CHT,0.03452881466168023,0.6721415034744157
MFA,0.034443398110892254,0.6718256475047378
MLHR,0.034230968988568256,0.67150979153506
OTEL,0.03389830508474567,0.6711939355653822
HLX,0.03378378378378377,0.6708780795957043
AKTS,0.03377386196769461,0.6705622236260266
AMBA,0.033627087198515815,0.6702463676563487
MDT,0.03358288669065801,0.6699305116866708
SYF,0.03342998364227956,0.6696146557169931
AINV,0.03319008868976869,0.6692987997473152
NSA,0.033056412470491514,0.6689829437776375
MRVL,0.03297538724698268,0.6686670878079596
CBOE,0.03275439018522963,0.6683512318382817
GECC,0.032384077042002524,0.668035375868604
MHO,0.03200000000000003,0.6677195198989261
PAA,0.03184899435533062,0.6674036639292482
DLHC,0.03171641791044766,0.6670878079595705
CAPL,0.03147712989780849,0.6667719519898926
CHE,0.031269524025624884,0.6664560960202148
QIWI,0.030836101988951148,0.666140240050537
EIX,0.03080039831061354,0.6658243840808591
ANIP,0.030654761904761907,0.6655085281111813
USB,0.03063406313331085,0.6651926721415035
ALSK,0.030303030303030276,0.6648768161718257
KRC,0.03025155071997232,0.6645609602021478
AC,0.030097554005429572,0.66424510423247
PINC,0.03004643540016394,0.6639292482627922
LAND,0.029427340051978446,0.6636133922931143
AEY,0.02890624999999991,0.6632975363234365
BMRC,0.028823848773505745,0.6629816803537587
DKS,0.028615122525799785,0.6626658243840808
LW,0.028538360795541173,0.6623499684144031
AVT,0.028311006104508207,0.6620341124447252
MYOK,0.02788761706555687,0.6617182564750473
ASRV,0.027852893455922123,0.6614024005053696
IMKTA,0.02778848038718662,0.6610865445356917
GBDC,0.027345863218330768,0.660770688566014
JKHY,0.027174573285549286,0.6604548325963361
HUSA,0.026936026936026813,0.6601389766266582
OKE,0.026265916765915165,0.6598231206569805
MORN,0.026243996157540694,0.6595072646873026
CVGW,0.026169226719502392,0.6591914087176247
IOSP,0.025831483760731633,0.658875552747947
MPAA,0.025744573447753716,0.6585596967782691
PZN,0.024618715368209143,0.6582438408085913
YNDX,0.02445123645457059,0.6579279848389135
MAN,0.023978269090347615,0.6576121288692356
ASR,0.023899903448093562,0.6572962728995578
GRAM,0.023622047244094446,0.65698041692988
CXP,0.023591919459782007,0.6566645609602021
BAX,0.023562264397798627,0.6563487049905243
GCO,0.02351515151515149,0.6560328490208465
LNG,0.02327014948374173,0.6557169930511687
GBCI,0.023230506476429325,0.6554011370814908
OTTW,0.022110373437813857,0.655085281111813
INSM,0.021842009464870804,0.6547694251421352
FC,0.021416234887737584,0.6544535691724573
KAR,0.02136094197422289,0.6541377132027796
CART,0.020999999999999908,0.6538218572331017
ACHN,0.020905923344947785,0.6535060012634238
JBL,0.020596952934735402,0.6531901452937461
HXL,0.020239043357225928,0.6528742893240682
IEC,0.020000000000000018,0.6524005053695515
ATOS,0.020000000000000018,0.6524005053695515
FG,0.019836448598130607,0.6519267214150347
BSM,0.019145591373425752,0.651610865445357
EXLS,0.019137149571932133,0.6512950094756791
KFRC,0.018995992041751952,0.6509791535060012
IBA,0.017619921382592274,0.6506632975363235
BRKS,0.01680193483872472,0.6503474415666456
PETX,0.016771488469601747,0.6500315855969678
HEP,0.016601414754927157,0.64971572962729
LZB,0.016570836428329017,0.6493998736576121
NDSN,0.01624620570724078,0.6490840176879343
ALTR,0.016004572735067057,0.6487681617182565
GRA,0.015792851363040317,0.6484523057485786
PH,0.015424084486870493,0.6481364497789008
HTLD,0.015372397753701472,0.647820593809223
NOC,0.015312009749899547,0.6475047378395452
KFFB,0.015228426395939021,0.6471888818698673
CHCO,0.015199719074154627,0.6468730259001895
ACHV,0.014925373134328401,0.6465571699305117
PLAY,0.014734861393033372,0.6462413139608338
MERC,0.014611172947133433,0.6459254579911561
ELMD,0.014545454545454639,0.6456096020214782
PFG,0.014454186391775758,0.6452937460518003
LUV,0.01440930653254524,0.6449778900821226
CIT,0.014207685156739425,0.6446620341124447
CSOD,0.014103046257991636,0.6443461781427668
BT,0.013919255997290048,0.6440303221730891
JOUT,0.01356921609174866,0.6437144662034112
DIT,0.01335589585424568,0.6433986102337335
DNOW,0.013081395348837122,0.6430827542640556
BCOV,0.012871287128712883,0.6427668982943777
ALK,0.012266480172158811,0.6424510423247
ACER,0.012004175365344594,0.6421351863550221
FULT,0.011758764968979873,0.6418193303853443
FIX,0.011525565800503124,0.6415034744156665
CRY,0.011034482758620623,0.6411876184459886
ICLR,0.010823945217583342,0.6408717624763108
NICK,0.01076124567474035,0.640555906506633
MAS,0.010705374151485092,0.6402400505369551
AMP,0.01055723350605442,0.6399241945672773
KBAL,0.01055552430770379,0.6396083385975995
GSK,0.010152817990413787,0.6392924826279217
MKGI,0.009313725490196045,0.6389766266582438
FTK,0.009146341463414753,0.638660770688566
BGSF,0.008700855127022677,0.6383449147188882
DAR,0.008590197069227035,0.6380290587492103
ELLO,0.008177570093457875,0.6377132027795326
MAMS,0.007963594994311762,0.6373973468098547
APH,0.00786881415038354,0.6370814908401768
IHG,0.007649597269817399,0.6367656348704991
PWOD,0.0074536558407218845,0.6364497789008212
CPF,0.006987566902236342,0.6361339229311433
AQ,0.006949806949806847,0.6358180669614656
FTV,0.0068245730355060985,0.6355022109917877
CBAN,0.006769143148689816,0.63518635502211
HCKT,0.006694675426676344,0.6348704990524321
HMST,0.006678383128295273,0.6345546430827542
LOCO,0.006363636363636349,0.6342387871130765
MSTR,0.005682656826568433,0.6339229311433986
GDDY,0.005555555555555536,0.6336070751737208
CHSP,0.005006651025059927,0.633291219204043
PW,0.0049585406301824175,0.6329753632343651
BMCH,0.004618937644341958,0.6326595072646873
GLBZ,0.004492822442196065,0.6323436512950095
NRZ,0.004246632766508052,0.6320277953253316
AGR,0.003952792137932759,0.6317119393556538
FCBC,0.0033133930043929283,0.631396083385976
LNC,0.002901900721481887,0.6310802274162982
FDBC,0.0028991731987544345,0.6307643714466203
KEX,0.0021301775147930524,0.6304485154769425
ESP,0.001663773148148362,0.6301326595072647
ICPT,0.0014147606696535142,0.6298168035375868
NWBI,0.0013958148720889518,0.6295009475679091
ICHR,0.0013152126260411734,0.6291850915982312
AAPL,0.0010059812143943248,0.6288692356285533
CVX,0.0009028335721563696,0.6285533796588756
MFNC,0.0,0.6280795957043588
MBII,0.0,0.6280795957043588
DX,-0.00015786427180730644,0.6276058117498421
C,-0.001065673473342188,0.6272899557801642
CARG,-0.0011176306230790134,0.6269740998104865
BP,-0.0011799119405681013,0.6266582438408086
AGNC,-0.0015112096195898372,0.6263423878711307
KNOP,-0.0015168771738074405,0.626026531901453
LEN,-0.001653312984865818,0.6257106759317751
AAXN,-0.0016783643576441243,0.6253948199620973
CBD,-0.0018581887229267569,0.6250789639924195
DPZ,-0.0020529276991094747,0.6247631080227416
KNL,-0.0023629512346540205,0.6244472520530638
ACU,-0.0023773544953173964,0.624131396083386
PNNT,-0.0024673417798162234,0.6238155401137081
CDMO,-0.002873563218390718,0.6234996841440303
HDS,-0.0032206119162641045,0.6231838281743525
EGOV,-0.0033159903737296492,0.6228679722046747
ENTG,-0.003753493063478719,0.6225521162349968
FBM,-0.003824091778202643,0.622236260265319
GDP,-0.0040000000000000036,0.6219204042956412
EXPD,-0.004546583817202632,0.6216045483259633
PAGP,-0.004618305736814654,0.6212886923562856
HPT,-0.00528824382718418,0.6209728363866077
AMSF,-0.005780298481500856,0.6206569804169298
CZFC,-0.00608113671383359,0.6203411244472521
AVY,-0.006127931445579771,0.6200252684775742
CNTY,-0.006734006734006814,0.6197094125078964
HPP,-0.006868030426113281,0.6193935565382186
HMG,-0.007017675535707535,0.6190777005685407
PLAB,-0.007185628742515049,0.618761844598863
GFI,-0.007409865074098687,0.6184459886291851
MELR,-0.008404155358764487,0.6181301326595072
FELE,-0.008534822644942097,0.6178142766898295
DEA,-0.008853539789423492,0.6174984207201516
BCO,-0.009229322950080387,0.6171825647504738
DVD,-0.009470429068418995,0.616866708780796
PB,-0.01008218105367098,0.6165508528111181
ADI,-0.010573512544949204,0.6162349968414403
HII,-0.01067443907147525,0.6159191408717625
CDOR,-0.010890507639840563,0.6156032849020846
ISRG,-0.011011051985263975,0.6152874289324068
EXEL,-0.011094301563287945,0.614971572962729
HWKN,-0.01142626697136706,0.6146557169930512
CG,-0.011837952848105737,0.6143398610233733
LOPE,-0.011927398444252502,0.6140240050536955
HSC,-0.01200000000000001,0.6137081490840177
NNI,-0.01225132104225679,0.6133922931143398
CTO,-0.012315551165846927,0.613076437144662
PFIN,-0.012470875134306447,0.6127605811749842
PHG,-0.012584086363882085,0.6124447252053064
ESSA,-0.01280943127684886,0.6121288692356286
OI,-0.013017455488794405,0.6118130132659507
INVA,-0.013194444444444398,0.6114971572962729
CAI,-0.01359966000849977,0.6111813013265951
GPP,-0.013629958636095063,0.6108654453569172
KRNY,-0.0141821252802935,0.6105495893872395
AVX,-0.014223806983069354,0.6102337334175616
BAC,-0.014241594109333344,0.6099178774478837
BAP,-0.014362416107382536,0.609602021478206
FNWB,-0.015126380850566945,0.6092861655085281
FSP,-0.015463917525773252,0.6089703095388502
CHMG,-0.0157299611799816,0.6086544535691725
IBM,-0.016035303884301078,0.6083385975994946
GSBC,-0.016079169617105094,0.6080227416298168
ETH,-0.016489678617740866,0.607706885660139
IBKC,-0.016553300266208493,0.6073910296904611
NLY,-0.016755505532077497,0.6070751737207833
PWR,-0.01687977512504868,0.6067593177511055
PJC,-0.016994623062609127,0.6064434617814277
PXS,-0.017010000854773888,0.6061276058117498
ALGT,-0.017292223345193647,0.605811749842072
KLAC,-0.017307155485251746,0.6054958938723942
UNH,-0.017651052274270107,0.6051800379027164
AIZ,-0.018177706043814745,0.6048641819330385
XOM,-0.018365235385411127,0.6045483259633607
RACE,-0.018759618984235393,0.6042324699936829
ASC,-0.01898734177215189,0.6039166140240051
