tick,return,percentile
ITRI,0.11384794414274624,0.9426367799469751
XON,0.11374407582938395,0.9423957580139792
CHUY,0.11350293542074374,0.9421547360809833
ANDX,0.11345206888948778,0.9419137141479874
LAZY,0.11304347826086958,0.9416726922149916
QUOT,0.11278195488721798,0.9414316702819957
SERV,0.11270786286183543,0.9411906483489998
NDLS,0.11218836565096946,0.9409496264160039
CELC,0.11214953271028039,0.940708604483008
BYFC,0.11199999999999988,0.9404675825500121
KRP,0.1114532019704435,0.9402265606170161
CVU,0.11137440758293837,0.9399855386840202
AGEN,0.11111111111111116,0.9397445167510243
SPKE,0.11086860693896416,0.9395034948180284
DY,0.11065741118824013,0.9392624728850325
DOX,0.11064451341975534,0.9390214509520366
QNST,0.10941828254847641,0.9387804290190407
MRLN,0.10890766607269442,0.9385394070860448
NATR,0.10862262038073922,0.938298385153049
ENSG,0.10629921259842523,0.9380573632200531
PEI,0.10560488062575613,0.9378163412870572
INWK,0.10447761194029859,0.9375753193540612
CRZO,0.10403587443946183,0.9373342974210653
MNST,0.1036385583721331,0.9370932754880694
LM,0.10344827586206895,0.9368522535550735
ANIK,0.1033568904593638,0.9366112316220776
RYTM,0.10302091402013946,0.9363702096890817
UPL,0.10278053624627614,0.9361291877560858
IRWD,0.10223953261927954,0.9358881658230899
SMRT,0.10211905015440292,0.935647143890094
SHLX,0.10206159328073294,0.935406121957098
SWM,0.10161456450413686,0.9351651000241022
CSPI,0.1014733508251695,0.9349240780911063
CTMX,0.10111223458038432,0.9346830561581104
TACO,0.10104861773117269,0.9344420342251145
COUP,0.10091653666146638,0.9342010122921186
NODK,0.10012437810945296,0.9339599903591227
UAMY,0.09999999999999987,0.9337189684261268
CNC,0.09996125532739253,0.9334779464931309
MSEX,0.0997612617901451,0.933236924560135
IBA,0.0995539355371402,0.932995902627139
RNR,0.09927345206712523,0.9327548806941431
ERIE,0.09881864623243941,0.9325138587611472
FANG,0.09846838633777155,0.9322728368281513
NBRV,0.0976744186046512,0.9320318148951554
STAR,0.09749724173973617,0.9317907929621596
PTNR,0.0972222222222221,0.9315497710291637
INSW,0.09681029658645768,0.9313087490961678
CKPT,0.09677419354838701,0.9310677271631719
MTEM,0.0966810966810967,0.930826705230176
CAE,0.09633418584825226,0.93058568329718
ZEAL,0.09616491081880052,0.9303446613641841
SATS,0.09526235354049928,0.9301036394311882
FRO,0.09511889862327916,0.9298626174981923
TEUM,0.09502262443438902,0.9296215955651964
HSIC,0.09383463437948047,0.9293805736322005
AM,0.09357200976403579,0.9291395516992046
VCTR,0.09323583180987205,0.9288985297662087
NBEV,0.09320388349514563,0.9286575078332128
CONE,0.09288299155609159,0.928416485900217
PERI,0.09278350515463907,0.9281754639672211
ELTK,0.09272058823529394,0.9279344420342251
DCP,0.09267313482770145,0.9276934201012292
OLN,0.09243368589963108,0.9274523981682333
MERC,0.09239516702203265,0.9272113762352374
NOC,0.09209026827620859,0.9269703543022415
CASH,0.09205807611010375,0.9267293323692456
BRKR,0.09199072440912204,0.9264883104362497
PDVW,0.09182899064002004,0.9262472885032538
SHOP,0.0918055881662363,0.9260062665702579
LMRK,0.09177430319510527,0.925765244637262
CELP,0.09168767871983774,0.925524222704266
KFS,0.09166666666666679,0.9252832007712701
ARD,0.09160990393244384,0.9250421788382743
IESC,0.09096142774899252,0.9248011569052784
IVAC,0.09055118110236227,0.9245601349722825
PTGX,0.09054726368159205,0.9243191130392866
NTRP,0.09007633587786268,0.9240780911062907
FICO,0.0895779816513762,0.9238370691732948
SIF,0.08909448532090036,0.9235960472402989
BPMP,0.08884150675195457,0.923355025307303
CENT,0.08850532500918096,0.923114003374307
STRA,0.08850212923532674,0.9228729814413111
ATEC,0.08835904628330993,0.9226319595083152
RELV,0.08822653439941353,0.9223909375753193
UEIC,0.08806161745827978,0.9221499156423234
GHM,0.08803501945525305,0.9219088937093276
SYNL,0.08792762227876727,0.9216678717763317
MOXC,0.08792307692307677,0.9214268498433358
JAZZ,0.08759743767847494,0.9211858279103399
SACH,0.08744394618834073,0.920944805977344
PSTI,0.08741368487131185,0.920703784044348
ERII,0.08723404255319145,0.9204627621113521
BKD,0.08675078864353303,0.9202217401783562
TDOC,0.0867241379310344,0.9199807182453603
BHVN,0.08662933146657337,0.9197396963123644
UFPT,0.08652482269503547,0.9194986743793685
CWCO,0.08644859813084116,0.9192576524463726
CNCE,0.08634538152610438,0.9190166305133767
AT,0.0862068965517242,0.9187756085803808
WLFC,0.0851926977687627,0.918534586647385
CEL,0.08495145631067946,0.918293564714389
KE,0.0847457627118644,0.9180525427813931
MCHX,0.084710743801653,0.9178115208483972
FRGI,0.08468052347959976,0.9175704989154013
SFLY,0.0843616782589185,0.9173294769824054
GOGO,0.08333333333333326,0.9170884550494095
NUAN,0.08308248043347377,0.9168474331164136
VALU,0.08308076225045369,0.9166064111834177
FSFG,0.08274678111587974,0.9163653892504218
HAIN,0.08268968650613351,0.9161243673174259
SSI,0.08256880733944949,0.91588334538443
PLSE,0.08195292066259796,0.915642323451434
NC,0.08176094079028218,0.9154013015184381
TSN,0.08173568943167098,0.9151602795854423
ENTA,0.08160666743836087,0.9149192576524464
RUN,0.08160621761658038,0.9146782357194505
KL,0.08144796380090491,0.9144372137864546
GWPH,0.08113883113883125,0.9141961918534587
BVSN,0.08099118576417785,0.9139551699204628
SPRT,0.08098591549295797,0.9137141479874669
BKH,0.08087720847932678,0.913473126054471
CABO,0.08061648459263915,0.913232104121475
PTCT,0.08052434456928825,0.9129910821884791
DHT,0.08051715786728275,0.9127500602554832
KFFB,0.08050938337801616,0.9125090383224873
XNCR,0.08045234248788358,0.9122680163894914
GBT,0.08042347696879637,0.9120269944564955
RGS,0.08006626173384856,0.9117859725234997
CPG,0.07999999999999985,0.9115449505905038
THC,0.07982994803967869,0.9113039286575079
EPZM,0.07976490344248521,0.911062906724512
ATUS,0.07973856209150343,0.910821884791516
BGFV,0.07950507342552537,0.9105808628585201
SITE,0.0792826014079786,0.9103398409255242
WILC,0.07909604519774027,0.9100988189925283
CBOE,0.0789840108501747,0.9098577970595324
VBIV,0.07894736842105265,0.9096167751265365
VVUS,0.07837837837837847,0.9093757531935406
COHN,0.07807734109315301,0.9091347312605447
EGRX,0.07806767223807576,0.9088937093275488
AKTS,0.07802547770700619,0.9086526873945528
SAM,0.07783055966275532,0.908411665461557
USAC,0.0777642770352367,0.9081706435285611
GLOB,0.07768395657418581,0.9079296215955652
KEN,0.07755023465384658,0.9076885996625693
ELGX,0.07753164556962022,0.9074475777295734
CCRN,0.07723577235772372,0.9072065557965775
OUT,0.07718434419916753,0.9069655338635816
CXW,0.07714561234329809,0.9067245119305857
CCOI,0.07692222800586368,0.9064834899975898
RDNT,0.07673667205169621,0.9062424680645939
WELL,0.07671348710480586,0.9060014461315979
UAN,0.07670454545454541,0.905760424198602
MDB,0.07630704140223621,0.9055194022656061
LEE,0.07608695652173925,0.9052783803326103
BLFS,0.07603017991874639,0.9050373583996144
CME,0.07534489268391864,0.9047963364666185
ARES,0.07516339869281041,0.9045553145336226
YORW,0.07514277126540425,0.9043142926006267
SPB,0.07500358334527779,0.9040732706676308
BLKB,0.07437498917283092,0.9038322487346349
AHH,0.073977936404932,0.903591226801639
HMSY,0.07380952380952377,0.903350204868643
EIGR,0.07369402985074625,0.9031091829356471
TCP,0.07345767575322792,0.9028681610026512
RMD,0.07332624867162596,0.9026271390696553
SGU,0.07296137339055786,0.9023861171366594
BCOV,0.07272727272727253,0.9021450952036635
UNH,0.07266078726607872,0.9019040732706677
CRC,0.07264957264957261,0.9016630513376718
CUB,0.07263751763046544,0.9014220294046759
VNET,0.07263294422827493,0.90118100747168
HSY,0.07262835714344318,0.900939985538684
GMRE,0.07233626588465292,0.9006989636056881
MSI,0.07221636810677912,0.9004579416726922
FNKO,0.07214428857715416,0.9002169197396963
REFR,0.0721311475409836,0.8999758978067004
AMS,0.07194244604316546,0.8997348758737045
ZLAB,0.0711232024873687,0.8994938539407086
SAIC,0.07110686501978991,0.8992528320077127
CMCT,0.07093333333333329,0.8990118100747168
WCG,0.07070512573651166,0.8987707881417208
FLT,0.07066656284067907,0.898529766208725
CVLY,0.07023411371237454,0.8982887442757291
YRD,0.07020872865275152,0.8980477223427332
SCKT,0.06986899563318794,0.8978067004097373
WING,0.06974584515931914,0.8975656784767414
CORE,0.06969891916128468,0.8973246565437455
FLO,0.06926928522536557,0.8970836346107496
CYH,0.0691823899371069,0.8968426126777537
EEFT,0.06904697624190059,0.8966015907447578
KELYA,0.06863019448719743,0.8963605688117618
CSWI,0.06855197212873998,0.8961195468787659
MACK,0.06837606837606836,0.89587852494577
XLRN,0.06816497900716212,0.8956375030127741
MGEE,0.06808307127291435,0.8953964810797782
NXRT,0.06796375266524501,0.8951554591467824
AHC,0.06793402292423822,0.8949144372137865
EQIX,0.06779327622469067,0.8946734152807906
TTEC,0.06769825918762096,0.8944323933477947
PKD,0.06769722814498924,0.8941913714147988
GLBS,0.06761565836298922,0.8939503494818029
SYBX,0.06724782067247825,0.8937093275488069
DGICA,0.06710430342815465,0.893468305615811
TNDM,0.06708094327597203,0.8932272836828151
ABC,0.0670103361734764,0.8929862617498192
ZNGA,0.0670103092783505,0.8927452398168233
AY,0.06672950047125359,0.8925042178838274
AUDC,0.06644067796610176,0.8922631959508315
PENN,0.06636726546906191,0.8920221740178357
MTDR,0.0661605206073752,0.8917811520848398
SRE,0.06612685560053988,0.8915401301518439
BAND,0.06609631571684838,0.891299108218848
CYTR,0.06603773584905648,0.891058086285852
TMQ,0.06584362139917688,0.8908170643528561
QURE,0.06581886922151581,0.8905760424198602
SFE,0.0654867256637166,0.8903350204868643
SMI,0.06542056074766367,0.8900939985538684
COR,0.06534065340653417,0.8898529766208725
ACST,0.06520710059171608,0.8896119546878766
CARS,0.06519607843137254,0.8893709327548807
JACK,0.06483931206498039,0.8891299108218848
PGR,0.06471678136580206,0.8888888888888888
LXFR,0.06470344255495664,0.888647866955893
SYY,0.06466186644077365,0.8884068450228971
NINE,0.0641874681609782,0.8881658230899012
RTTR,0.0641025641025641,0.8879248011569053
ZEN,0.06407650926479369,0.8876837792239094
CMFN,0.06382978723404253,0.8874427572909135
FFG,0.0637783862135608,0.8872017353579176
LLL,0.06371924064339218,0.8869607134249217
PANL,0.06364943847730964,0.8867196914919258
UAA,0.06354075372480272,0.8864786695589298
NS,0.0635050256050187,0.8862376476259339
HRS,0.06336489439184279,0.885996625692938
PCTY,0.06316447779862422,0.8857556037599421
HALL,0.06311111111111112,0.8855145818269462
NCS,0.06306306306306309,0.8852735598939504
COG,0.06304326106504154,0.8850325379609545
SAGE,0.06301353310778146,0.8847915160279586
MDCO,0.0629795396419437,0.8845504940949627
BREW,0.06297577854671288,0.8843094721619668
AAXN,0.06286959228135691,0.8840684502289708
MGNX,0.06286043829296428,0.8838274282959749
AWK,0.0625553316129519,0.883586406362979
OCSL,0.062264150943396324,0.8833453844299831
CORR,0.06199488137602227,0.8831043624969872
ELP,0.06196377502383221,0.8828633405639913
PUB,0.06194690265486735,0.8826223186309954
CCS,0.061932938856015696,0.8823812966979995
AIZ,0.06185092488708621,0.8821402747650036
LAC,0.06166219839142095,0.8818992528320078
ASND,0.061393944477061035,0.8816582308990119
WEC,0.06137846788148815,0.8814172089660159
AWR,0.061338981595443265,0.88117618703302
SHEN,0.061328790459965754,0.8809351651000241
RNG,0.061304009005108684,0.8806941431670282
CYBR,0.06128351442194946,0.8804531212340323
TRI,0.06117974476220911,0.8802120993010364
PRAA,0.061173083843109044,0.8799710773680405
MUR,0.06113556215534954,0.8797300554350446
SMHI,0.06111535523300238,0.8794890335020487
CATB,0.060927152317880706,0.8792480115690527
BPMC,0.06088319832767186,0.8790069896360568
SNDX,0.0608695652173914,0.8787659677030609
FRPT,0.060667568786648474,0.8785249457700651
PAYX,0.06066027471283664,0.8782839238370692
XRAY,0.06058252427184452,0.8780429019040733
RACE,0.06041713055741127,0.8778018799710774
CVCO,0.06035238778601615,0.8775608580380815
GEO,0.060299083453931424,0.8773198361050856
MYOK,0.06012658227848111,0.8770788141720897
HBB,0.05998905067106097,0.8768377922390937
WBK,0.05986915726951891,0.8765967703060978
NHI,0.05976889361136939,0.8763557483731019
LRN,0.05958721704394132,0.876114726440106
TR,0.059486373165618556,0.8758737045071101
TRGP,0.059481443823080626,0.8756326825741142
GEL,0.059479553903345694,0.8753916606411184
ANTM,0.059443481727982306,0.8751506387081225
BLBD,0.059428571428571386,0.8749096167751266
PTI,0.05940594059405946,0.8746685948421307
WDAY,0.05919959728165103,0.8744275729091348
BLDR,0.05914343983684556,0.8741865509761388
DNBF,0.05913719205304546,0.8739455290431429
IDA,0.0591364845508493,0.873704507110147
APVO,0.05857142857142872,0.8734634851771511
OKTA,0.05837514473176375,0.8732224632441552
NHC,0.05808519161436765,0.8729814413111593
DCPH,0.05802792321116912,0.8727404193781634
NWL,0.05802223132520079,0.8724993974451675
CUE,0.05798969072164972,0.8722583755121716
QTNT,0.05797101449275366,0.8720173535791758
CVI,0.057885141294439446,0.8717763316461798
VYGR,0.05787037037037046,0.8715353097131839
WRLD,0.057842304425052005,0.871294287780188
FSI,0.05782312925170063,0.8710532658471921
LHCG,0.05775048941092731,0.8708122439141962
LITB,0.05761202337879201,0.8705712219812003
PAYC,0.057576810443242143,0.8703302000482044
SEM,0.057503506311360475,0.8700891781152085
KVHI,0.05741127348643005,0.8698481561822126
RE,0.0571807155233921,0.8696071342492167
HTGC,0.05710592470995013,0.8693661123162207
MCK,0.05708255619907732,0.8691250903832248
GBLI,0.05696636925188736,0.8688840684502289
RHP,0.05682951146560322,0.8686430465172331
CPE,0.05681818181818188,0.8684020245842372
RFIL,0.056803170409511106,0.8681610026512413
CSII,0.056784857371367625,0.8679199807182454
MOH,0.05625246548323459,0.8676789587852495
NICE,0.05616887960614658,0.8674379368522536
RARX,0.05595667870036092,0.8671969149192577
FI,0.05594405594405605,0.8669558929862617
WTM,0.05530063633608928,0.8667148710532658
HR,0.05529468513432345,0.8664738491202699
VTR,0.055257597919714074,0.866232827187274
MLAB,0.055101371410065214,0.8659918052542781
NNA,0.054861596882182395,0.8657507833212822
INXN,0.05485292027852773,0.8655097613882863
JOUT,0.05475354402393018,0.8652687394552905
KURA,0.05448504983388691,0.8650277175222946
NWPX,0.05444491705657151,0.8647866955892987
FNV,0.054315140794841676,0.8645456736563027
T,0.05421293272370997,0.8643046517233068
ZAYO,0.05417607223476284,0.8640636297903109
CNNE,0.05404323458767002,0.863822607857315
HUM,0.05396555905893785,0.8635815859243191
SJW,0.05385638297872353,0.8633405639913232
CCF,0.05384130982367763,0.8630995420583273
BX,0.05382865807429882,0.8628585201253314
ADMA,0.05381165919282527,0.8626174981923355
WMGI,0.053643724696356365,0.8623764762593396
PHI,0.05351170568561869,0.8621354543263436
NEE,0.05325564916148351,0.8618944323933478
TPHS,0.05316455696202538,0.8616534104603519
CMPR,0.05314685314685308,0.861412388527356
RVSB,0.05312084993359889,0.8611713665943601
MNR,0.052795237989472055,0.8609303446613642
BR,0.052735042735042814,0.8606893227283683
CSGP,0.05263682583989637,0.8604483007953724
NYT,0.052631578947368585,0.8602072788623765
FPAY,0.05263157894736836,0.8597252349963846
QUIK,0.05263157894736836,0.8597252349963846
SMSI,0.05263157894736836,0.8597252349963846
CHCT,0.052628670731673655,0.8592431911303928
UHT,0.05250031175957104,0.8590021691973969
LYTS,0.05247813411078717,0.8587611472644011
LDOS,0.052365326770577036,0.8585201253314052
EMX,0.05234782608695654,0.8582791033984093
CPTA,0.05217876575361591,0.8580380814654134
BTAI,0.05212355212355213,0.8577970595324175
BMRN,0.05206958608278356,0.8575560375994216
XEC,0.051959982883986955,0.8573150156664257
ADUS,0.051907719609582736,0.8570739937334297
SFBC,0.0518909410729993,0.8568329718004338
PRQR,0.05175438596491233,0.8565919498674379
HCKT,0.051480051480051525,0.856350927934442
FG,0.05125176010119081,0.8561099060014461
WTTR,0.05095541401273884,0.8558688840684502
APTS,0.0508259212198221,0.8556278621354543
KMI,0.05061983471074383,0.8553868402024585
OLP,0.050601556970983674,0.8551458182694626
GLPG,0.050586057988895705,0.8549047963364667
HUBS,0.05053990871646441,0.8546637744034707
GNTY,0.05053763440860215,0.8544227524704748
FONR,0.05042864346949072,0.8541817305374789
ARTNA,0.05034001391476073,0.853940708604483
MDRX,0.05030181086519114,0.8536996866714871
MIDD,0.05025656504678544,0.8534586647384912
MASI,0.05020170327207518,0.8532176428054953
CXO,0.04896840778682665,0.8529766208724994
EQM,0.04866850321395777,0.8527355989395035
MNRO,0.04850586608022445,0.8524945770065075
KALV,0.0484821024014499,0.8522535550735116
EVH,0.04844540853217638,0.8520125331405158
FISV,0.04844371635853029,0.8517715112075199
FDC,0.04840613931523019,0.851530489274524
FLS,0.0483599663582841,0.8512894673415281
SWX,0.04831821818988358,0.8510484454085322
CYTX,0.04814814814814805,0.8508074234755363
Y,0.047779642911643716,0.8505664015425404
SCPH,0.04761904761904767,0.8503253796095445
BYSI,0.0475862068965518,0.8500843576765486
WWD,0.047424811509676035,0.8498433357435526
ADES,0.047344721346143315,0.8496023138105567
